[dotenv@17.3.1] injecting env (0) from .env -- tip: ⚙️  override existing env vars with { override: true }
Home Gateway listening on http://0.0.0.0:8080 (all interfaces)
(node:6662) [DEP0060] DeprecationWarning: The `util._extend` API is deprecated. Please use Object.assign() instead.
(Use `node --trace-deprecation ...` to show where the warning was created)
GET /_next/webpack-hmr?id=AoWx1YSVmzcLAel9MNBF6 404 - - 40.745 ms
GET /_next/webpack-hmr?id=AoWx1YSVmzcLAel9MNBF6 404 - - 45.612 ms
GET /_next/webpack-hmr?id=_cpHOSsRpXhLbmpaCqCMZ 404 - - 32.656 ms
GET /parteneri-clienti/_next/webpack-hmr?id=tClCeKp0ajCutZniY4Cgd 404 - - 60.027 ms
GET /images/steak/animation/bg-image-platou-vita2.jpg 304 - - 40.139 ms
GET /_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_956a0d3a._.js 200 671 - 2.367 ms
GET / 200 - - 73.155 ms
GET /_next/static/chunks/services_service-acasa_app_globals_883f66e8.css 200 - - 3.761 ms
GET /_next/static/chunks/node_modules_next_dist_compiled_react-server-dom-turbopack_9212ccad._.js 200 - - 13.394 ms
GET /_next/static/chunks/services_service-acasa_a0ff3932._.js 200 783 - 49.230 ms
GET /_next/static/chunks/node_modules_next_dist_compiled_a0e4c7b4._.js 200 - - 9.358 ms
GET /_next/static/chunks/node_modules_%40swc_helpers_cjs_d80fb378._.js 200 - - 51.612 ms
GET /_next/static/chunks/node_modules_next_dist_client_components_builtin_global-error_1cf6b850.js 200 262 - 48.167 ms
GET /_next/static/chunks/node_modules_next_dist_be32b49c._.js 200 - - 50.916 ms
GET /_next/static/chunks/services_service-acasa_src_5df6f245._.js 200 - - 48.104 ms
GET /_next/static/chunks/turbopack-services_service-acasa_23a915ee._.js 200 - - 51.245 ms
GET /_next/static/chunks/node_modules_next_dist_f3530cac._.js 200 - - 53.675 ms
GET /_next/static/chunks/node_modules_next_cd640352._.js 200 - - 50.278 ms
GET /_next/static/chunks/services_service-acasa_app_layout_tsx_1cf6b850._.js 200 644 - 56.669 ms
GET /images/seafood/animation/Paella-cu-fructe-de-mare-2.jpg 304 - - 10.426 ms
GET /images/steak/animation/steak-and-wine.jpg 304 - - 10.974 ms
GET /logo.png 304 - - 10.965 ms
GET /images/tripadvisor2019certificate.png 304 - - 10.733 ms
GET /_next/static/chunks/services_service-acasa_app_page_tsx_ed969260._.js 200 323 - 15.201 ms
GET /_next/static/chunks/services_service-acasa_src_components_5341cc54._.js 200 - - 45.707 ms
GET /_next/static/chunks/node_modules_tailwind-merge_dist_bundle-mjs_mjs_56b6fd65._.js 200 - - 58.583 ms
GET /_next/static/chunks/node_modules_703b6034._.js 200 - - 24.419 ms
GET /_next/static/chunks/node_modules_framer-motion_dist_es_afea34c2._.js 200 - - 57.823 ms
GET /_next/static/chunks/node_modules_745e78bd._.js 200 - - 57.719 ms
GET /_next/static/chunks/node_modules_next_dist_client_17643121._.js 200 - - 49.104 ms
GET /_next/static/chunks/node_modules_motion-dom_dist_es_bc6a3e4a._.js 200 - - 57.797 ms
GET /_next/static/chunks/node_modules_next_dist_compiled_next-devtools_index_1dd7fb59.js 200 - - 11.410 ms
GET /_next/static/chunks/node_modules_next_dist_compiled_react-dom_1e674e59._.js 200 - - 12.624 ms
GET /images/seafood/animation/seafood-mix-platou.jpg 304 - - 3.511 ms
GET /images/redbul.png 304 - - 2.242 ms
GET /favicon.ico 404 - - 5.117 ms
GET /images/seafood/animation/homar-proaspat.jpg 304 - - 4.244 ms
GET /images/acasa/01/beef001.jpg 304 - - 4.487 ms
GET /images/acasa/01/steak002.jpg 304 - - 2.494 ms
GET /_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c7192189._.js 200 288 - 1.711 ms
GET /_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js 200 - - 3.311 ms
POST /__nextjs_original-stack-frames 200 - - 8.203 ms
GET /_next/webpack-hmr?id=AoWx1YSVmzcLAel9MNBF6 404 - - 38.164 ms
GET /despre-noi 200 - - 63.369 ms
GET /despre-noi/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_956a0d3a._.js 200 671 - 8.654 ms
GET /logo.png 304 - - 5.059 ms
GET /images/tripadvisor2019certificate.png 304 - - 5.445 ms
GET /despre-noi/_next/static/chunks/services_service-despre-noi_app_globals_a03fe9d6.css 200 - - 12.517 ms
GET /despre-noi/_next/static/chunks/services_service-despre-noi_a0ff3932._.js 200 783 - 22.128 ms
GET /despre-noi/_next/static/chunks/node_modules_next_dist_compiled_react-server-dom-turbopack_9212ccad._.js 200 - - 13.823 ms
GET /despre-noi/_next/static/chunks/node_modules_%40swc_helpers_cjs_d80fb378._.js 200 - - 23.809 ms
GET /despre-noi/_next/static/chunks/node_modules_next_dist_client_components_builtin_global-error_1cf6b850.js 200 262 - 25.057 ms
GET /despre-noi/_next/static/chunks/node_modules_next_dist_compiled_a0e4c7b4._.js 200 - - 18.655 ms
GET /despre-noi/_next/static/chunks/turbopack-services_service-despre-noi_023aeb0c._.js 200 - - 24.730 ms
GET /despre-noi/_next/static/chunks/node_modules_next_dist_be32b49c._.js 200 - - 25.831 ms
GET /despre-noi/_next/static/chunks/node_modules_next_dist_f3530cac._.js 200 - - 22.771 ms
GET /despre-noi/_next/static/chunks/services_service-despre-noi_app_layout_tsx_1cf6b850._.js 200 654 - 28.851 ms
GET /despre-noi/_next/static/chunks/services_service-despre-noi_src_d9e6d7c6._.js 200 - - 27.534 ms
GET /despre-noi/_next/static/chunks/services_service-despre-noi_app_page_tsx_58c35da1._.js 200 282 - 28.179 ms
GET /despre-noi/_next/static/chunks/node_modules_tailwind-merge_dist_bundle-mjs_mjs_56b6fd65._.js 200 - - 28.951 ms
GET /despre-noi/_next/static/chunks/node_modules_next_cd640352._.js 200 - - 28.353 ms
GET /despre-noi/_next/static/chunks/services_service-despre-noi_src_components_406fdd41._.js 200 - - 29.680 ms
GET /despre-noi/_next/static/chunks/node_modules_framer-motion_dist_es_afea34c2._.js 200 - - 29.204 ms
GET /despre-noi/_next/static/chunks/node_modules_745e78bd._.js 200 - - 30.478 ms
GET /despre-noi/_next/static/chunks/node_modules_next_dist_client_17643121._.js 200 - - 18.844 ms
GET /despre-noi/_next/static/chunks/node_modules_motion-dom_dist_es_bc6a3e4a._.js 200 - - 28.569 ms
GET /despre-noi/_next/static/chunks/node_modules_next_dist_compiled_react-dom_1e674e59._.js 200 - - 12.570 ms
GET /despre-noi/_next/static/chunks/node_modules_next_dist_compiled_next-devtools_index_1dd7fb59.js 200 - - 15.783 ms
GET /images/redbul.png 304 - - 1.898 ms
GET /images/desprenoi/Interio-local002.jpg 304 - - 2.050 ms
GET /images/desprenoi/interior-local001.jpg 304 - - 2.356 ms
GET /images/desprenoi/interior-local-003.jpg 304 - - 2.162 ms
GET /images/desprenoi/echipa-emadelmar.jpg 304 - - 2.161 ms
GET /favicon.ico 404 - - 2.922 ms
GET /despre-noi/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c7192189._.js 200 288 - 1.564 ms
GET /despre-noi/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js 200 - - 3.270 ms
POST /__nextjs_original-stack-frames 200 - - 2.287 ms
GET /meniu 200 - - 298.677 ms
GET /meniu/_next/static/chunks/services_service-meniu_app_globals_2b504bef.css 200 - - 6.377 ms
GET /meniu/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_956a0d3a._.js 200 671 - 4.490 ms
GET /logo.png 304 - - 1.576 ms
GET /images/tripadvisor2019certificate.png 304 - - 1.499 ms
GET /images/menu/starters_premium.png 304 - - 1.816 ms
GET /meniu/_next/static/chunks/services_service-meniu_a0ff3932._.js 200 783 - 10.159 ms
GET /meniu/_next/static/chunks/node_modules_next_dist_client_components_builtin_global-error_1cf6b850.js 200 262 - 10.462 ms
GET /meniu/_next/static/chunks/node_modules_%40swc_helpers_cjs_d80fb378._.js 200 - - 17.719 ms
GET /meniu/_next/static/chunks/services_service-meniu_app_layout_tsx_1cf6b850._.js 200 644 - 19.505 ms
GET /meniu/_next/static/chunks/node_modules_next_dist_be32b49c._.js 200 - - 16.571 ms
GET /meniu/_next/static/chunks/turbopack-services_service-meniu_1c2fcf62._.js 200 - - 18.297 ms
GET /meniu/_next/static/chunks/services_service-meniu_app_page_tsx_6da6a616._.js 200 240 - 21.018 ms
GET /meniu/_next/static/chunks/node_modules_next_dist_compiled_react-server-dom-turbopack_9212ccad._.js 200 - - 15.380 ms
GET /meniu/_next/static/chunks/services_service-meniu_src_76261d0e._.js 200 - - 16.557 ms
GET /meniu/_next/static/chunks/node_modules_next_dist_compiled_a0e4c7b4._.js 200 - - 15.551 ms
GET /meniu/_next/static/chunks/node_modules_tailwind-merge_dist_bundle-mjs_mjs_56b6fd65._.js 200 - - 18.154 ms
GET /meniu/_next/static/chunks/node_modules_next_cd640352._.js 200 - - 19.888 ms
GET /meniu/_next/static/chunks/node_modules_next_dist_f3530cac._.js 200 - - 16.652 ms
GET /meniu/_next/static/chunks/_561909f3._.js 200 - - 23.246 ms
GET /meniu/_next/static/chunks/node_modules_framer-motion_dist_es_afea34c2._.js 200 - - 21.198 ms
GET /meniu/_next/static/chunks/node_modules_745e78bd._.js 200 - - 21.530 ms
GET /meniu/_next/static/chunks/node_modules_motion-dom_dist_es_bc6a3e4a._.js 200 - - 18.610 ms
GET /meniu/_next/static/chunks/node_modules_next_dist_client_17643121._.js 200 - - 17.406 ms
GET /meniu/_next/static/chunks/node_modules_next_dist_compiled_react-dom_1e674e59._.js 200 - - 16.938 ms
GET /images/redbul.png 304 - - 7.751 ms
GET /images/seafood/animation/seafood-mix-platou.jpg 304 - - 8.088 ms
GET /meniu/_next/static/chunks/node_modules_next_dist_compiled_next-devtools_index_1dd7fb59.js 200 - - 15.361 ms
GET /meniu/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c7192189._.js 200 288 - 1.715 ms
GET /meniu/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js 200 - - 2.755 ms
POST /__nextjs_original-stack-frames 200 - - 3.592 ms
GET /evenimente 200 - - 64.870 ms
GET /evenimente/_next/static/chunks/services_service-evenimente_app_globals_7aa10471.css 200 - - 3.518 ms
GET /evenimente/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_956a0d3a._.js 200 671 - 5.128 ms
GET /evenimente/_next/static/chunks/services_service-evenimente_a0ff3932._.js 200 783 - 8.121 ms
GET /logo.png 304 - - 4.310 ms
GET /images/tripadvisor2019certificate.png 304 - - 4.169 ms
GET /evenimente/_next/static/chunks/node_modules_next_dist_client_components_builtin_global-error_1cf6b850.js 200 262 - 10.059 ms
GET /evenimente/_next/static/chunks/node_modules_next_dist_compiled_react-server-dom-turbopack_9212ccad._.js 200 - - 5.796 ms
GET /evenimente/_next/static/chunks/node_modules_%40swc_helpers_cjs_d80fb378._.js 200 - - 11.543 ms
GET /evenimente/_next/static/chunks/node_modules_next_dist_compiled_a0e4c7b4._.js 200 - - 7.704 ms
GET /evenimente/_next/static/chunks/services_service-evenimente_app_layout_tsx_1cf6b850._.js 200 654 - 11.120 ms
GET /evenimente/_next/static/chunks/services_service-evenimente_app_page_tsx_09bf6305._.js 200 240 - 10.855 ms
GET /evenimente/_next/static/chunks/turbopack-services_service-evenimente_05d82a14._.js 200 - - 12.266 ms
GET /evenimente/_next/static/chunks/node_modules_next_dist_be32b49c._.js 200 - - 11.682 ms
GET /evenimente/_next/static/chunks/_452e1ac4._.js 200 - - 13.601 ms
GET /evenimente/_next/static/chunks/node_modules_next_dist_f3530cac._.js 200 - - 10.453 ms
GET /evenimente/_next/static/chunks/services_service-evenimente_src_33b630eb._.js 200 - - 12.499 ms
GET /evenimente/_next/static/chunks/node_modules_next_cd640352._.js 200 - - 13.103 ms
GET /evenimente/_next/static/chunks/node_modules_tailwind-merge_dist_bundle-mjs_mjs_56b6fd65._.js 200 - - 13.823 ms
GET /evenimente/_next/static/chunks/node_modules_framer-motion_dist_es_afea34c2._.js 200 - - 14.682 ms
GET /evenimente/_next/static/chunks/node_modules_745e78bd._.js 200 - - 13.553 ms
GET /evenimente/_next/static/chunks/node_modules_motion-dom_dist_es_bc6a3e4a._.js 200 - - 13.434 ms
GET /evenimente/_next/static/chunks/node_modules_next_dist_client_17643121._.js 200 - - 7.786 ms
GET /evenimente/_next/static/chunks/node_modules_next_dist_compiled_next-devtools_index_1dd7fb59.js 200 - - 7.025 ms
GET /evenimente/_next/static/chunks/node_modules_next_dist_compiled_react-dom_1e674e59._.js 200 - - 6.270 ms
GET /images/redbul.png 304 - - 5.083 ms
GET /images/events/wedding-venue.png 304 - - 4.434 ms
GET /images/events/corporate-dinner.png 304 - - 5.912 ms
GET /images/events/wine-tasting.png 304 - - 4.347 ms
GET /images/others/big/mese_private.jpg 304 - - 4.702 ms
GET /evenimente/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c7192189._.js 200 288 - 1.690 ms
GET /evenimente/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js 200 - - 2.941 ms
POST /__nextjs_original-stack-frames 200 - - 3.203 ms
GET /_next/webpack-hmr?id=AoWx1YSVmzcLAel9MNBF6 404 - - 265.998 ms
GET /parteneri-clienti 200 - - 65.878 ms
GET /parteneri-clienti/_next/static/chunks/services_service-parteneri-clienti_app_styles_module_a9df9971.css 200 309 - 7.966 ms
GET /parteneri-clienti/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_956a0d3a._.js 200 671 - 5.292 ms
GET /parteneri-clienti/_next/static/chunks/services_service-parteneri-clienti_app_globals_0a6e3697.css 200 - - 10.015 ms
GET /parteneri-clienti/_next/static/chunks/node_modules_next_dist_compiled_react-server-dom-turbopack_9212ccad._.js 200 - - 7.205 ms
GET /parteneri-clienti/_next/static/chunks/services_service-parteneri-clienti_a0ff3932._.js 200 783 - 14.020 ms
GET /parteneri-clienti/_next/static/chunks/node_modules_%40swc_helpers_cjs_d80fb378._.js 200 - - 27.677 ms
GET /parteneri-clienti/_next/static/chunks/node_modules_next_dist_client_components_builtin_global-error_1cf6b850.js 200 262 - 30.657 ms
GET /parteneri-clienti/_next/static/chunks/node_modules_next_dist_compiled_a0e4c7b4._.js 200 - - 15.935 ms
GET /parteneri-clienti/_next/static/chunks/node_modules_next_dist_be32b49c._.js 200 - - 33.855 ms
GET /parteneri-clienti/_next/static/chunks/turbopack-services_service-parteneri-clienti_886b711e._.js 200 - - 35.790 ms
GET /parteneri-clienti/_next/static/chunks/node_modules_next_dist_f3530cac._.js 200 - - 14.836 ms
GET /parteneri-clienti/_next/static/chunks/services_service-parteneri-clienti_app_layout_tsx_1cf6b850._.js 200 668 - 31.060 ms
GET /parteneri-clienti/_next/static/chunks/services_service-parteneri-clienti_src_8fa75a43._.js 200 - - 35.607 ms
GET /parteneri-clienti/_next/static/chunks/services_service-parteneri-clienti_app_page_tsx_50a6f543._.js 200 374 - 35.009 ms
GET /parteneri-clienti/_next/static/chunks/services_service-parteneri-clienti_src_components_fe43cb5c._.js 200 - - 35.447 ms
GET /parteneri-clienti/_next/static/chunks/node_modules_tailwind-merge_dist_bundle-mjs_mjs_56b6fd65._.js 200 - - 34.113 ms
GET /parteneri-clienti/_next/static/chunks/node_modules_next_cd640352._.js 200 - - 37.172 ms
GET /parteneri-clienti/_next/static/chunks/node_modules_framer-motion_dist_es_afea34c2._.js 200 - - 32.965 ms
GET /parteneri-clienti/_next/static/chunks/node_modules_745e78bd._.js 200 - - 36.611 ms
GET /parteneri-clienti/_next/static/chunks/node_modules_next_dist_client_17643121._.js 200 - - 15.417 ms
GET /parteneri-clienti/_next/static/chunks/node_modules_motion-dom_dist_es_bc6a3e4a._.js 200 - - 36.386 ms
GET /parteneri-clienti/_next/static/chunks/node_modules_next_dist_compiled_react-dom_1e674e59._.js 200 - - 6.865 ms
GET /parteneri-clienti/_next/static/chunks/node_modules_next_dist_compiled_next-devtools_index_1dd7fb59.js 200 - - 14.809 ms
GET /logo.png 304 - - 2.099 ms
GET /images/tripadvisor2019certificate.png 304 - - 2.353 ms
GET /images/redbul.png 304 - - 5.010 ms
GET /images/partners/farm.png 304 - - 3.212 ms
GET /images/partners/winery.png 304 - - 5.161 ms
GET /images/partners/spirits.png 304 - - 2.722 ms
GET /images/others/emadelmar/restaurant/interior001.jpg 304 - - 2.118 ms
GET /favicon.ico 404 - - 2.073 ms
GET /parteneri-clienti/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c7192189._.js 200 288 - 1.965 ms
GET /parteneri-clienti/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js 200 - - 3.424 ms
POST /__nextjs_original-stack-frames 200 - - 2.874 ms
GET /galerie 200 - - 293.478 ms
GET /galerie/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_956a0d3a._.js 200 671 - 4.197 ms
GET /galerie/_next/static/chunks/services_service-galerie_app_globals_c66875dc.css 200 - - 7.661 ms
GET /logo.png 304 - - 5.995 ms
GET /images/tripadvisor2019certificate.png 304 - - 8.246 ms
GET /images/gallery/Interior-restaurant-Ema-del-Mar-2.jpg 304 - - 5.038 ms
GET /images/gallery/Dulap-condimente-Ema-del-Mar.jpg 304 - - 5.654 ms
GET /images/gallery/12688133_1055842667810199_2170772423850630575_n-1.jpg 304 - - 5.698 ms
GET /images/gallery/Element-de-design-interior-Ema-del-Mar.jpg 304 - - 5.904 ms
GET /galerie/_next/static/chunks/services_service-galerie_a0ff3932._.js 200 783 - 14.747 ms
GET /galerie/_next/static/chunks/node_modules_next_dist_compiled_react-server-dom-turbopack_9212ccad._.js 200 - - 11.054 ms
GET /galerie/_next/static/chunks/node_modules_%40swc_helpers_cjs_d80fb378._.js 200 - - 15.849 ms
GET /galerie/_next/static/chunks/node_modules_next_dist_client_components_builtin_global-error_1cf6b850.js 200 262 - 17.061 ms
GET /galerie/_next/static/chunks/node_modules_next_dist_compiled_a0e4c7b4._.js 200 - - 12.014 ms
GET /galerie/_next/static/chunks/turbopack-services_service-galerie_7bec2f99._.js 200 - - 17.021 ms
GET /galerie/_next/static/chunks/services_service-galerie_app_layout_tsx_1cf6b850._.js 200 648 - 22.023 ms
GET /galerie/_next/static/chunks/node_modules_next_dist_f3530cac._.js 200 - - 12.461 ms
GET /galerie/_next/static/chunks/node_modules_next_dist_be32b49c._.js 200 - - 18.119 ms
GET /galerie/_next/static/chunks/services_service-galerie_app_page_tsx_e5fb7b88._.js 200 240 - 23.312 ms
GET /galerie/_next/static/chunks/services_service-galerie_src_4e100cd7._.js 200 - - 19.407 ms
GET /galerie/_next/static/chunks/node_modules_tailwind-merge_dist_bundle-mjs_mjs_56b6fd65._.js 200 - - 22.170 ms
GET /galerie/_next/static/chunks/_a94abcdf._.js 200 - - 23.633 ms
GET /galerie/_next/static/chunks/node_modules_next_cd640352._.js 200 - - 19.431 ms
GET /galerie/_next/static/chunks/node_modules_framer-motion_dist_es_afea34c2._.js 200 - - 24.621 ms
GET /galerie/_next/static/chunks/node_modules_745e78bd._.js 200 - - 24.635 ms
GET /galerie/_next/static/chunks/node_modules_next_dist_client_17643121._.js 200 - - 11.393 ms
GET /galerie/_next/static/chunks/node_modules_motion-dom_dist_es_bc6a3e4a._.js 200 - - 24.852 ms
GET /galerie/_next/static/chunks/node_modules_next_dist_compiled_next-devtools_index_1dd7fb59.js 200 - - 12.616 ms
GET /galerie/_next/static/chunks/node_modules_next_dist_compiled_react-dom_1e674e59._.js 200 - - 11.223 ms
GET /images/redbul.png 304 - - 3.041 ms
GET /images/gallery/fundalsus/emadelmar-terasa.jpg 304 - - 2.805 ms
GET /images/gallery/MG_4775.jpg 304 - - 2.523 ms
GET /images/gallery/MG_4807.jpg 304 - - 3.861 ms
GET /images/gallery/MG_4843.jpg 304 - - 5.645 ms
GET /images/gallery/MG_8208-2.jpg 304 - - 5.857 ms
GET /images/gallery/Platou-Tomahawk-reserve-2.jpg 304 - - 5.867 ms
GET /images/gallery/Platou-Tomahawk-reserve-3.jpg 304 - - 4.292 ms
GET /galerie/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c7192189._.js 200 288 - 1.916 ms
GET /galerie/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js 200 - - 3.034 ms
GET /images/gallery/MG_4859.jpg 304 - - 1.619 ms
POST /__nextjs_original-stack-frames 200 - - 4.669 ms
GET /images/gallery/Platou-Tomahawk-reserve.jpg 304 - - 2.627 ms
GET /images/gallery/Platou-cu-carne-de-vita-2.jpg 304 - - 3.294 ms
GET /images/gallery/MG_4861.jpg 304 - - 3.582 ms
GET /images/gallery/Interior-restaurant-Ema-del-Mar-3.jpg 304 - - 3.022 ms
GET /images/gallery/MG_4896.jpg 304 - - 1.981 ms
GET /images/gallery/Platou-cu-carne-de-vita-3.jpg 304 - - 4.529 ms
GET /images/gallery/Interior-restaurant-Ema-del-Mar.jpg 304 - - 7.125 ms
GET /images/gallery/MG_4910.jpg 304 - - 8.142 ms
GET /images/gallery/Platou-cu-fructe-de-mare-2.jpg 304 - - 6.763 ms
GET /images/gallery/MG_0201.jpg 304 - - 3.515 ms
GET /images/gallery/MG_4922.jpg 304 - - 1.823 ms
GET /images/gallery/Platou-cu-fructe-de-mare.jpg 304 - - 3.301 ms
GET /images/gallery/MG_3452.jpg 304 - - 2.729 ms
GET /images/gallery/MG_4945.jpg 304 - - 1.841 ms
GET /images/gallery/MG_3485.jpg 304 - - 1.660 ms
GET /images/gallery/Produse-din-oferta-Ema-del-Mar.jpg 304 - - 1.911 ms
GET /images/gallery/MG_3489.jpg 304 - - 2.806 ms
GET /images/gallery/Terasa-2.jpg 304 - - 3.056 ms
GET /_next/webpack-hmr?id=AoWx1YSVmzcLAel9MNBF6 404 - - 97.941 ms
GET /images/gallery/MG_4956.jpg 304 - - 1.700 ms
GET /images/gallery/Terasa-3.jpg 304 - - 4.758 ms
GET /images/gallery/MG_4960.jpg 304 - - 2.623 ms
GET /images/gallery/MG_3497.jpg 304 - - 2.174 ms
GET /images/gallery/Terasa-4.jpg 304 - - 2.475 ms
GET /images/gallery/MG_3521.jpg 304 - - 2.950 ms
GET /images/gallery/MG_4973.jpg 304 - - 2.478 ms
GET /images/gallery/Terasa.jpg 304 - - 3.233 ms
GET /images/gallery/MG_5759.jpg 304 - - 3.302 ms
GET /images/gallery/WhatsApp-Image-2017-06-30-at-17.25.35.jpeg 304 - - 3.114 ms
GET /images/gallery/MG_4722.jpg 304 - - 3.829 ms
GET /images/gallery/WhatsApp-Image-2017-06-30-at-17.25.42.jpeg 304 - - 2.460 ms
GET /images/gallery/MG_5842.jpg 304 - - 1.724 ms
GET /images/gallery/da50e48b9d16a8454c3af0cdcfc90c4f_ema23-large.jpg 304 - - 3.291 ms
GET /images/gallery/MG_7948.jpg 304 - - 1.614 ms
GET /images/gallery/MG_4730.jpg 304 - - 7.231 ms
GET /images/gallery/platou-cu-carne-de-vita-4.jpg 304 - - 6.310 ms
GET /images/gallery/MG_7965.jpg 304 - - 3.763 ms
GET /images/gallery/MG_4732.jpg 304 - - 3.142 ms
GET /images/gallery/MG_7980.jpg 304 - - 2.980 ms
GET /images/gallery/platou-cu-carne-de-vita.jpg 304 - - 3.254 ms
GET /images/gallery/MG_4748.jpg 304 - - 6.388 ms
GET /images/gallery/MG_7984-1.jpg 304 - - 3.302 ms
GET /images/gallery/platou-cu-peste-proaspat-2.jpg 304 - - 6.678 ms
GET /images/gallery/MG_4750.jpg 304 - - 2.358 ms
GET /images/gallery/MG_8127.jpg 304 - - 4.142 ms
GET /images/gallery/platou-cu-peste-proaspat.jpg 304 - - 3.318 ms
GET /images/gallery/MG_4756.jpg 304 - - 17.210 ms
GET /_next/webpack-hmr?id=AoWx1YSVmzcLAel9MNBF6 404 - - 38.478 ms
GET /images/gallery/MG_4774.jpg 200 1165421 - 6.677 ms
GET /images/gallery/MG_8207-2.jpg 200 2933060 - 5.321 ms
GET /_next/webpack-hmr?id=AoWx1YSVmzcLAel9MNBF6 404 - - 119.898 ms
GET / 200 - - 72.741 ms
GET /_next/static/chunks/services_service-acasa_app_globals_883f66e8.css 200 - - 4.929 ms
GET /images/seafood/animation/Paella-cu-fructe-de-mare-2.jpg 304 - - 3.269 ms
GET /images/seafood/animation/homar-proaspat.jpg 304 - - 3.442 ms
GET /logo.png 304 - - 2.974 ms
GET /images/steak/animation/steak-and-wine.jpg 304 - - 2.679 ms
GET /images/seafood/animation/seafood-mix-platou.jpg 304 - - 8.012 ms
GET /images/tripadvisor2019certificate.png 304 - - 8.232 ms
GET /_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_956a0d3a._.js 200 671 - 48.429 ms
GET /_next/static/chunks/node_modules_next_dist_compiled_react-server-dom-turbopack_9212ccad._.js 200 - - 52.523 ms
GET /_next/static/chunks/services_service-acasa_a0ff3932._.js 200 783 - 41.694 ms
GET /_next/static/chunks/node_modules_%40swc_helpers_cjs_d80fb378._.js 200 - - 43.808 ms
GET /_next/static/chunks/node_modules_next_dist_client_components_builtin_global-error_1cf6b850.js 200 262 - 55.084 ms
GET /_next/static/chunks/node_modules_next_dist_compiled_a0e4c7b4._.js 200 - - 57.541 ms
GET /_next/static/chunks/node_modules_next_dist_f3530cac._.js 200 - - 49.424 ms
GET /_next/static/chunks/turbopack-services_service-acasa_23a915ee._.js 200 - - 65.364 ms
GET /_next/static/chunks/node_modules_next_dist_be32b49c._.js 200 - - 62.657 ms
GET /images/acasa/01/steak002.jpg 304 - - 47.620 ms
GET /images/acasa/01/beef001.jpg 304 - - 47.816 ms
GET /images/steak/animation/steak002.jpg 304 - - 48.156 ms
GET /_next/static/chunks/services_service-acasa_app_layout_tsx_1cf6b850._.js 200 644 - 52.001 ms
GET /_next/static/chunks/services_service-acasa_app_page_tsx_ed969260._.js 200 323 - 62.455 ms
GET /_next/static/chunks/node_modules_703b6034._.js 200 - - 63.300 ms
GET /_next/static/chunks/services_service-acasa_src_5df6f245._.js 200 - - 56.479 ms
GET /_next/static/chunks/node_modules_next_cd640352._.js 200 - - 55.140 ms
GET /_next/static/chunks/node_modules_tailwind-merge_dist_bundle-mjs_mjs_56b6fd65._.js 200 - - 56.855 ms
GET /_next/static/chunks/services_service-acasa_src_components_5341cc54._.js 200 - - 64.833 ms
GET /_next/static/chunks/node_modules_745e78bd._.js 200 - - 65.855 ms
GET /_next/static/chunks/node_modules_framer-motion_dist_es_afea34c2._.js 200 - - 69.981 ms
GET /_next/static/chunks/node_modules_next_dist_client_17643121._.js 200 - - 55.332 ms
GET /_next/static/chunks/node_modules_motion-dom_dist_es_bc6a3e4a._.js 200 - - 60.063 ms
GET /_next/static/chunks/node_modules_next_dist_compiled_react-dom_1e674e59._.js 200 - - 60.001 ms
GET /_next/static/chunks/node_modules_next_dist_compiled_next-devtools_index_1dd7fb59.js 200 - - 46.629 ms
GET /_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c7192189._.js 200 288 - 1.764 ms
GET /_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js 200 - - 2.846 ms
POST /__nextjs_original-stack-frames 200 - - 6.863 ms
